# Frequency, Real(S21), Imag(S21), Real(S11), Imag(S11), Amp(S21), Amp(S11)
2.000000000000000000e+09,3.799683566034012727e-05,5.382522220769383504e-05,-7.197720645337355450e-01,-3.178064465892309950e-03,6.588561349723104095e-05,7.197790806746923176e-01
2.106666666666666746e+09,4.248780822379669451e-05,5.712294319272322369e-05,-7.197741743051762064e-01,-3.359980953721102784e-03,7.119160404613181529e-05,7.197820166333050995e-01
2.213333333333333492e+09,3.371513503354345428e-05,6.433879565064314174e-05,-7.198605310661206902e-01,-3.539820368464859698e-03,7.263739364890019526e-05,7.198692343162321761e-01
2.320000000000000000e+09,2.291306035863864890e-05,6.554253831143491444e-05,-7.199191903556547700e-01,-3.714107806991961882e-03,6.943221632142050203e-05,7.199287709483094266e-01
2.426666666666666508e+09,1.877112525516053262e-05,7.014465549207446287e-05,-7.200157932926894988e-01,-3.866112414590057271e-03,7.261286275479528771e-05,7.200261727299245296e-01
2.533333333333333492e+09,3.984091196030130167e-06,7.184225481181241854e-05,-7.201026201905399438e-01,-4.030829996957381763e-03,7.195264108497803667e-05,7.201139015431832213e-01
2.640000000000000477e+09,9.619089492187630867e-06,8.448919725055678684e-05,-7.188281918735386355e-01,-4.222802989868368155e-03,8.503500064504148975e-05,7.188405953320055053e-01
2.746666666666666985e+09,1.103439048682171362e-05,8.102604702756958921e-05,-7.187755560739162997e-01,-4.342952670700517444e-03,8.177394493559413168e-05,7.187886763488052777e-01
2.853333333333333015e+09,1.317216867498844122e-05,8.412357092932502378e-05,-7.187854776326391137e-01,-4.525251708506674436e-03,8.514858315617193012e-05,7.187997222861223223e-01
2.960000000000000000e+09,4.094125336587234294e-06,8.719079400092679874e-05,-7.188139858551232386e-01,-4.704661694023355885e-03,8.728686281900465630e-05,7.188293817746910230e-01
3.066666666666666985e+09,2.780012518181206128e-06,9.102782282315177113e-05,-7.187945085142198876e-01,-4.892233398930815637e-03,9.107026406859899882e-05,7.188111569931483480e-01
